	GPA Range	Degree	Specialization	GPA	courses
594	4	1	3	4.43638950103264	CS1010S,CS1010J,CS2030,CS1231,CS4347,CS1101S,CS1010,CS5344,CS1020,CS4248,CS2020,CS1020E
595	3	0	5	3.334698939715321	CS4237,CS3211,CS5239,CS3281,CS2281,CS3282,CS6211,CS3210,CS5250,CS4223,CS5224
596	3	1	7	3.3963647304951694	CS1010FC/X,CS6240,CS1231,CS6202,CS5249,CS5219,CS1101S,CS5214,CS2040C,CS1010,CS5246,CS5215,CS4242,CS5241
597	3	1	6	3.343600520283895	CS5237,CS5238,CS5234,CS2220,CS5230,CS6209,CS5330,CS3281,CS4257,CS4231,CS6234,CS3233,CS5236,CS5439
598	3	1	1	3.7143965947496858	CS4243,CS3241,CS5425,CS5345,CS4211,CS5343,CS3226,CS6208,CS5242,CS6220,CS5246
599	3	0	2	3.6666612843991664	CS4225,CS5424,CS5425,CS2220,CS5228,CS4220,CS2102,CS6220,CS5236,BT5110,CS5344,CS5226
600	4	1	1	4.1035044691723215	CS3247,CS5237,CS6240,CS1280,CS5249,CS4235,CS4248,CS2309,CS4245,CS3284,CS2030,CS3283,CS6241,CS5342,CS6212,CS5244,CS5241,CS4247,CS6243,CS3249,CS3245
601	4	1	5	4.136961441668646	CS3221,CS2107,BT5110,CS5242,CS4257,CS6220,CS4223,CS5344,CS6211,CS5250,CS3235,CS5224,CS4218,CS5424,CS4225,CS4211,CS3223,CS5476,CS5226,CS5322,CS6203,CS5231
602	4	0	1	4.289989426257712	CS2309,CS4224,CS2030,CS1231,CS3205,CS3226,CS2102,CS2010,CS3216,CS1101S,CS4221,CS5234,CS4218,CS1010J,CS2020
603	4	1	4	4.186163673488423	CS5346,CS4224,CS2220,CS6280,CS5228,CS4220,CS6213,CS2102,CS3223,CS5322,CS5344,CS6203,CS5231
604	4	0	6	4.253251813132203	CS5422,CS5229,CS3220,CS3103,CS4344,CS3237,CS5223,CS6205,CS3282,CS6211,CS4231,CS2105,CS5321,CS6204
605	4	0	5	4.157243486985142	CS3202,CS1231,CS3219,CS3283,CS5271,CS5219,CS2103,CS1281,CS6230,CS4271,CS1010,CS3271,CS4218
606	4	1	1	4.09094225597368	CS4245,CS6240,CS2113T,CS3284,CS3226,CS4347,CS3282,CS4234,CS5342,CS5236,CS5244,CS3245,CS5246,CS3271,CS4248,CS5241
607	3	1	2	3.2813587196688867	CS5422,CS4344,CS3103,CS4216,CS3237,CS5345,CS3283,CS3284,CS2108,CS6213,CS6211,CS5342,CS2100,CS4242
608	2	0	5	2.3500737174532387	CS4243,CS3241,CS1010FC/X,CS5223,CS6243,CS3240,CS2281,CS2106,CS2100,CS4222,CS5250
609	3	0	4	3.0284842987237455	CS3243,CS5425,CS5339,CS3244,CS5228,CS4278,CS4244,CS5478,CS6244,CS5340,CS6208,CS4220,CS5242,CS5344,CS6230,CS5215,CS6207,CS4246
610	3	0	1	3.9265294661801895	CS4344,CS3103,CS5238,CS3220,CS3236,CS5230,CS6205,CS3281,CS4234,CS4257,CS2100,CS2105,CS6234
611	3	1	8	3.364570648355388	CS3202,CS3201,CS4211,CS3219,CS3205,CS5271,CS2103,CS3203,CS3226,CS3282,CS3284,CS4271,CS4239,CS3271
612	3	0	4	3.15870560081286	CS5345,CS5339,CS3230,CS3225,CS5215,CS5340,CS5242,CS4248,CS4231,CS4240,CS5344,CS3218,CS6207,CS4246
613	4	1	3	4.182809304089991	CS5244,CS5425,CS5345,CS6240,CS3283,CS5228,CS5249,CS4242,CS5478,CS2108,CS4235,CS6212,CS4241,CS3245,CS5246,CS6207,CS4248,CS6222
614	3	0	1	3.7662818342242885	CS4224,CS6280,CS5228,CS3234,CS4212,CS3211,CS4234,CS4221,CS6215,CS5215,CS5218
615	3	1	2	3.8783694650337255	CS5425,CS5345,CS3244,CS5228,CS4244,CS5478,CS5340,CS3282,CS4236,CS5242,CS4231,CS4248,CS6222
616	3	0	2	3.569680765680649	CS4245,CS5346,CS3283,CS5249,CS5478,CS5246,CS2108,CS4347,CS5342,CS4241,CS3245,CS4278,CS5241
617	3	0	1	3.8029221350650184	CS5237,CS4237,CS3236,CS3281,CS5332,CS6211,CS4257,CS4234,CS5236,CS5244,CS3235,CS6222
618	3	0	4	3.2496894927306474	CS2309,CS3221,CS4245,CS2040,CS5346,CS1010E,CS1280,CS6211,CS4257,CS2040C,CS5332,CS6207,CS2020
619	3	1	3	3.402463274873973	CS4225,CS5425,CS3236,CS6244,CS6213,CS2102,CS6220,CS3223,CS6207
620	3	1	8	3.7384414325320017	CS1010FC/X,CS5237,CS4248,CS2040C,CS1010,CS6215,CS5218,CS1010J,CS2020
621	3	0	9	3.2330037763409383	CS4243,CS3243,CS3244,CS5478,CS6244,CS3233,CS5330,CS4232,CS6208,CS5242,CS4220,CS6220,CS5234,CS5344,CS5215,CS4248
622	3	0	1	3.1200298956854464	CS4245,CS1010S,CS4345,CS6240,CS3283,CS1280,CS4241,CS3284,CS2108,CS4347,CS5342,CS5244,CS3245,CS5246,CS4242,CS4248
623	3	1	1	3.541877105604362	CS5425,CS5232,CS3283,CS5228,CS3226,CS2102,CS3223,CS4221,CS6220,BT5110,CS6203,CS4218,CS2103T
624	3	0	6	3.11147073838013	CS5231,CS3283,CS2107,CS4241,CS4238,CS3235,CS4257,CS4271,CS4239,CS5246,CS6203,CS4248,CS5241
625	3	0	9	3.267073037802944	CS4243,CS5343,CS2107,CS6243,CS1281,CS6211,CS5322,CS3235,CS5231,CS2020,CS4249
626	3	0	8	3.9012275366291314	CS4225,CS5425,CS5346,CS6280,CS5228,CS4220,CS6211,CS3223,CS2100,CS6220,CS5322,CS6203
627	3	1	0	3.782734150366886	CS5238,CS5230,CS4234,CS4257,CS4231,CS2040C,CS5236,CS1020
628	2	0	1	2.36190145851302	CS5424,CS3201,CS4211,CS3219,CS5271,CS2103,CS3284,CS4880,CS3282,CS3217,CS3226,CS4271,CS2106
629	3	0	0	3.120210575737878	CS4211,CS3205,CS6280,CS3283,CS3281,CS3203,CS3282,CS4271,CS3271
630	4	0	7	4.30304177278169	CS5237,CS5238,CS2220,CS3236,CS5230,CS3230,CS4232,CS4257,CS4231,CS5234
631	3	1	4	3.1941550942496737	CS5237,CS6207,CS5339,CS6270,CS5223,CS3244,CS5239,CS3281,CS5340,CS3282,CS4231,CS5332,CS3235,CS4248,CS4345
632	3	1	4	3.0857251418230565	CS1010FC/X,CS2040,CS1231,CS2030,CS1280,CS3236,CS5249,CS3230,CS3225,CS4234,CS5342,CS4231,CS5246,CS1010J,CS5241,CS1020E
633	3	1	4	3.9181188604706647	CS3221,CS4350,CS2220,CS2107,CS5331,CS6209,CS3225,CS5330,CS4238,CS6211,CS4236,CS4271,CS4231,CS5332,CS5234,CS4234,CS6230,CS3235
634	3	0	1	3.305790924004224	CS4243,CS5425,CS5343,CS5478,CS6244,CS2103,BT5110,CS5344,CS5215,CS4246
635	3	0	5	3.515469443305236	CS3221,CS2107,CS5331,CS6209,CS6211,CS5332,CS3235
636	3	0	0	3.8784955519439617	CS2104,CS5237,CS5238,CS5234,CS4218,CS3236,CS5271,CS3211,CS5330,CS4232,CS4231,CS3233,CS6230,CS5215,CS5218
637	3	1	5	3.9754299727618174	CS2040,CS4216,CS2107,CS6231,CS4257,CS4214,CS3236,CS3234,CS5236,CS6215,CS5439,CS2104,CS2220,CS3230,CS5214,CS4231,CS4215,CS4237,CS4236,CS5234,CS3212
638	3	0	6	3.2540123523264537	CS5424,CS1010FC/X,CS4344,CS1010E,CS1231,CS6270,CS2030,CS1280,CS4237,CS6205,CS1101S,CS2010,CS2040C,CS4345,CS1020
639	3	1	5	3.2080110414499794	CS5424,CS5425,CS5234,CS5228,CS5230,CS3230,CS6213,CS4257,CS4221,CS4231,CS5322,CS6220,CS6203
640	3	0	2	3.363126786816587	CS5237,CS5346,CS5238,CS6240,CS5230,CS6205,CS3230,CS5330,CS3225,CS3282,CS4347,CS4257,CS4231,CS6234,CS6212,CS5246,CS5236,CS4214
641	4	0	7	4.508269737400268	CS4225,CS5346,CS5322,CS2220,CS6209,CS5331,CS6220,CS4221,BT5110
642	3	0	6	3.3410836393317878	CS4216,CS5238,CS1280,CS5233,CS4257,CS2100,CS4214,CS3236,CS3234,CS6215,CS5424,CS2030,CS1281,CS5214,CS4231,CS4212,CS6202,CS2010,CS3212
643	3	1	1	3.9492886343304106	CS3243,CS5237,CS5425,CS5339,CS3244,CS6209,CS5340,CS4220,CS6220,CS4278
644	2	1	1	2.7885563249528973	CS6207,CS3283,CS2107,CS3234,CS5271,CS2103,CS4238,CS6208,CS3216,CS5242,CS4236,CS4271,BT5110,CS4278,CS3271,CS4218
645	3	1	5	3.9215132383234623	CS4243,CS5240,CS1010E,CS5343,CS6241,CS6243,CS3242,CS2281,CS6213,CS1281
646	4	0	1	4.09986550959949	CS5424,CS4225,CS3201,CS5346,CS4224,CS3234,CS3226,CS6213,CS3223,CS6231,CS6220,CS4221,CS5322,CS3235,CS4257,CS5226,CS5231,CS5344
647	3	1	1	3.3351681567085434	CS6206,CS3247,CS3241,CS5237,CS3242,CS4351,CS3201,CS5219,CS3226,CS3218,CS4218,CS5224,CS4243,CS5343,CS6241,CS5240,CS6243,CS4240,CS5218,CS4249
648	3	1	1	3.4032696830872347	CS4215,CS5425,CS5345,CS4216,CS5346,CS5271,CS5214,CS6215,CS4212,CS5218,CS4246,CS4214
649	3	0	1	3.3961172310954773	CS5237,CS5238,CS3219,CS3244,CS5228,CS3236,CS5330,CS4232,CS4257,CS4271
650	3	1	3	3.1653951103905253	CS5230,CS5331,CS3236,CS3225,CS5330,CS4234,CS4257,CS4236,CS5236,CS6234,CS5234,CS4278
651	4	1	5	4.628637207476868	CS4245,CS5232,CS6240,CS3219,CS6280,CS2103T,CS3217,CS4235,CS4347,CS5342,CS6212,CS3271,CS4218,CS3882
652	3	0	1	3.8438733012984314	CS5238,CS6234,CS5230,CS3236,CS3230,CS5249,CS3225,CS5330,CS4232,CS4234,CS4257,CS4231,CS5236,CS5234,CS6207
653	2	0	6	2.9877365285261073	CS5422,CS2040,CS3237,CS5339,CS5223,CS1280,CS2100,CS6207,CS5425,CS5228,CS4244,CS6211,CS2105,CS6204,CS1231,CS5478,CS1281,CS1020,CS6222,CS1010FC/X,CS4237,CS5248
654	3	0	1	3.1996904446648338	CS6270,CS2113T,CS5271,CS3234,CS3226,CS3245,CS5232,CS2113,CS3283,CS3282,CS2103T,CS3219,CS6243,CS2103,CS5248,CS3249,CS3225,CS4234,CS3233,CS3212,CS4249
655	3	1	2	3.9522546725809784	CS1010S,CS1010E,CS2030,CS3219,CS2220,CS6280,CS3284,CS4232,CS1101S,CS1020,CS3882
656	3	0	1	3.825614895952463	CS5346,CS3103,CS5322,CS2107,CS5228,CS6209,CS3282,CS6213,CS6231,CS4271,CS5226,CS4257,BT5110,CS3235,CS6230
657	3	0	6	3.593898208072206	CS6206,CS4243,CS5345,CS6207,CS4247,CS3284,CS4220,CS4347,CS5342,CS3245,CS5246,CS4242,CS4248,CS5241,CS4249
658	3	1	9	3.3818870858864982	CS4226,CS5422,CS3237,CS4237,CS5233,CS3282,CS6211,CS4236,CS4222,CS5439,CS6204
659	3	0	3	3.771188357988768	CS6206,CS5346,CS3103,CS6240,CS4347,CS4232,CS6207,CS4245,CS3236,CS3284,CS5345,CS3283,CS2108,CS5342,CS5241,CS3225,CS3245,CS5246,CS4242
660	3	0	0	3.0153060234343885	CS4237,CS6209,CS5239,CS5233,CS2281,CS6213,CS4220,CS6231,CS4271,CS4231,CS4239,CS6230,CS5224,CS4212
661	3	0	1	3.678179876356652	CS4215,CS2104,CS5237,CS6215,CS5238,CS2220,CS3236,CS5230,CS3230,CS5330,CS3225,CS4231,CS6234,CS3233,CS5439,CS4214
662	1	1	1	1.725913444656416	CS4224,CS5340,CS4220,CS6220,CS5344,CS2309,CS5425,CS5228,CS2102,CS2040C,CS4225,CS3243,CS5424,CS5345,CS3244,CS3223,CS6280,CS5226,BT5110
663	4	0	7	4.9537203647554096	CS3237,CS5229,CS3103,CS5238,CS6240,CS6234,CS3230,CS3225,CS5233,CS3281,CS3282,CS4232,CS5330,CS5248,CS5236,CS6212,CS3235
664	3	0	1	3.4607048078374447	CS4243,CS5343,CS6243,CS5331,CS2108,CS4241,CS5322,CS5246,CS3218,CS4242,CS4248
665	2	1	9	2.9578372071539105	CS1010S,CS2220,CS3211,CS5271,CS4232,CS1020,CS4257,CS4231,CS6234,CS5234,CS3212,CS6215,CS5215,CS4212,CS1010J,CS4214,CS1020E
666	4	0	4	4.957231110498673	CS2040,CS1280,CS2100,CS4214,CS1020E,CS5271,CS2104,CS1231,CS1281,CS5214,CS4231,CS1020,CS4212,CS1010FC/X,CS6202,CS3211,CS2010,CS4236,CS5218,CS1010J
667	3	1	4	3.0066964510903365	CS6206,CS4225,CS3241,CS5240,CS5424,CS4247,CS2220,CS5239,CS3242,CS2102,CS6213,CS2100,CS3210,CS4345,CS4221,CS5246,CS6207,CS4249
668	3	0	7	3.3180527713456853	CS3281,CS4232,CS4257,CS2113T,CS3202,CS5271,CS3217,CS4271,CS6230,CS4218,CS4211,CS2220,CS3283,CS6241,CS4239,CS2103T,CS3219,CS6280,CS5476,CS6213,CS4240,CS3233
669	1	1	0	1.6081662816463669	CS2309,CS3221,CS1010FC/X,CS2040,CS1010E,CS1281,CS1101S,CS1010,CS5439,CS5231,CS1010J,CS2020
670	2	1	6	2.2945899070385307	CS1010FC/X,CS2040,CS1010E,CS1231,CS5476,CS4238,CS1281,CS2010,CS4236,CS1101S,CS2040C,CS5332,CS2020,CS2113T,CS5231,CS1010J,CS3882,CS1020E
671	3	1	1	3.5893895385336427	CS3221,CS6209,CS5476,CS5332,CS4238,CS4236,CS4257,CS4239,CS5439,CS5231
672	3	0	7	3.074322728518803	CS5424,CS3221,CS5345,CS6240,CS2030,CS3283,CS2107,CS4242,CS4241,CS1101S,CS4231,CS5332,CS6207,CS1010J,CS5241
673	4	0	4	4.176049522104653	CS4215,CS5237,CS4216,CS5240,CS6202,CS4350,CS3211,CS5271,CS3242,CS5246,CS5215,CS4212,CS4214
674	3	1	1	3.8818768287322776	CS5237,CS2220,CS5234,CS5230,CS3225,CS5236,CS4231,CS3233
675	3	0	7	3.3304177175370753	CS6206,CS3247,CS6240,CS5223,CS5249,CS3281,CS4241,CS4223,CS4245,CS5222,CS6211,CS4271,CS6230,CS3283,CS3282,CS5244,CS5241,CS3211,CS4242,CS4249
676	3	0	0	3.961883847850746	CS6270,CS1280,CS5223,CS6231,CS2100,CS4257,CS1010S,CS5228,CS6209,CS4271,CS5439,CS5321,CS3220,CS4238,CS3282,CS4239,CS2020,CS1010FC/X,CS5476,CS4236,CS3223
677	3	1	1	3.0093983147827004	CS2104,CS5424,CS4226,CS4215,CS4344,CS6202,CS6270,CS5343,CS5223,CS5271,CS5219,CS3234,CS5233,CS3282,CS5214,CS4214,CS4212,CS5321
678	2	1	6	2.323032774868386	CS3221,CS4216,CS5346,CS6240,CS5249,CS4220,CS4235,CS4257,CS4245,CS5425,CS3234,CS3284,CS6211,CS5439,CS5345,CS3283,CS4238,CS6212,CS4239,CS2020,CS5241,CS4236,CS5322
679	3	1	3	3.1261578540290875	CS2309,CS3237,CS2040,CS1231,CS2030,CS2220,CS5330,CS1101S,CS4231,CS5215
680	4	1	8	4.261929346029476	CS5237,CS5238,CS5234,BT5110,CS4232,CS4351,CS3236,CS5271,CS5330,CS3233,CS5236,CS4231,CS5230,CS3225,CS3240,CS3249,CS4234,CS5322,CS5246
681	2	1	5	2.639463645536534	CS5345,CS5339,CS3244,CS5228,CS5478,CS5215,CS5340,CS6208,CS4220,CS5242,CS6220,BT5110,CS4278,CS4218,CS4246,CS6207,CS5344,CS6222
682	3	0	5	3.9844003236042544	CS6206,CS5237,CS4350,CS5331,CS3281,CS4220,CS3271,CS6209,CS3217,CS3203,CS3235,CS5439,CS4218,CS3882,CS4211,CS5343,CS4238,CS4239,CS6222,CS3219,CS4240,CS5226,CS5322,CS5246
683	3	0	1	3.1226989864028414	CS5424,CS5232,CS4224,CS1010E,CS5272,CS5346,CS6280,CS3284,CS3223,CS4271,CS4221,CS5226,CS5322,CS5344,CS5214,CS2103T
684	4	1	1	4.663001150972524	CS5339,CS3242,CS4220,CS4235,CS4351,CS5242,CS6220,CS6207,CS5425,CS5228,CS6215,CS4246,CS3218,CS3243,CS5345,CS5478,CS6222,CS6243,CS3240,BT5110,CS4278
685	4	1	9	4.836532627117932	CS6206,CS5237,CS3237,CS4350,CS6270,CS3242,CS4351,CS2100,CS2106,CS4226,CS5224,CS3218,CS3220,CS5343,CS5239,CS2020,CS4237,CS3249,CS5246
686	3	0	1	3.0696829785649973	CS2104,CS5424,CS5237,CS4216,CS3219,CS3205,CS3283,CS5271,CS3230,CS3234,CS3217,CS4880,CS4257,CS4271,CS5234,CS2113T,CS2103T
687	3	0	4	3.4586583010343865	CS2104,CS4216,CS4237,CS5271,CS4212,CS2103T,CS4235,CS3282,CS3216,CS2100,CS4223,CS2113T,CS6215,CS5215,CS5218,CS4214
688	2	0	1	2.8948248490148636	CS4243,CS5345,CS1010J,CS4224,CS5228,CS5340,CS5242,CS2040C,CS4278,CS5215,CS6207,CS4248,CS6222
689	3	1	1	3.959471840772177	CS2309,CS5424,CS4225,CS2040,CS5425,CS1010S,CS1280,CS2108,CS4235,CS4220,CS4221,CS5244,CS5344,CS6203,CS1010J,CS2020
690	3	1	4	3.751543472255423	CS3202,CS3201,CS2113,CS5272,CS3219,CS6280,CS3234,CS5271,CS2103,CS4880,CS3217,CS3282,CS4271,CS4239,CS2113T,CS3271,CS6207
691	3	0	6	3.2930035921903107	CS4216,CS5339,CS2107,CS4214,CS3236,CS5271,CS3234,CS6208,CS4271,CS3235,CS6215,CS5439,CS6230,CS4246,CS2104,CS4212,CS6222,CS6202,CS5218,CS3211,CS3233,CS5215,CS5231
692	4	0	6	4.746260258947037	CS3247,CS5424,CS4216,CS3220,CS6202,CS4237,CS3234,CS5219,CS6205,CS5271,CS5233,CS4351,CS4240,CS4222,CS3212,CS6215,CS5218,CS6204
693	3	1	8	3.295086095270892	CS4225,CS4243,CS4216,CS5425,CS5346,CS4224,CS5424,CS5228,CS5249,CS4235,CS6213,CS2102,CS5226,CS4221,CS3223,CS5344,CS6203
694	3	0	1	3.4955387156869717	CS3243,CS5424,CS3220,CS6240,CS6270,CS5233,CS3282,CS6220,CS4231,CS5250,CS5344,CS4246,CS6222
695	2	0	3	2.518735637716518	CS4243,CS5237,CS3241,CS5272,CS5343,CS6280,CS3240,CS3249,CS2102,CS4351,CS3223,CS4249
696	3	0	0	3.757786015401821	CS2104,CS4216,CS6202,CS3211,CS5271,CS3234,CS5219,CS5214,BT5110,CS3212,CS6215,CS5218
697	3	1	6	3.2726847129779513	CS3221,CS2040,CS5331,CS6231,CS4257,CS1010,CS5332,CS2040C,CS3235,CS5439,CS6230,CS2030,CS4238,CS1281,CS1020,CS4215,CS5476,CS2010,CS5231
698	4	1	2	4.748402527374369	CS4225,CS5425,CS5345,CS6280,CS5478,CS6244,CS2102,CS5242,CS4246,CS6207
699	3	0	4	3.3756752144570883	CS4243,CS3243,CS5425,CS5345,CS3244,CS5478,CS6244,CS5215,CS5340,CS4220,CS4240,CS5242,CS6220,CS3218,CS6207,CS4248
700	2	0	1	2.2867232573469063	CS3241,CS5422,CS3103,CS5223,CS6205,CS5233,CS2281,CS4235,CS2106,CS4223,CS6211,CS2105,CS6204,CS4243,CS3282,CS4231,CS4215,CS4237,CS5248,CS6213
701	3	1	7	3.5946836678557035	CS3247,CS5237,CS5339,CS3234,CS5271,CS5219,CS6215,CS5439,CS3218,CS4243,CS5343,CS5478,CS3212,CS5214,CS6202,CS3211,CS6243,CS3249,CS5246
702	3	1	7	3.6590938481095217	CS5238,CS2220,CS6280,CS2102,CS4221,CS6234,CS5344,CS6203
703	2	0	8	2.9972811751367185	CS3221,CS4239,CS6209,CS5476,CS3233,CS2102,CS4238,CS6231,CS6230,CS4257,CS5332,CS5322,CS3235,CS5439,CS6203,CS5226,CS4271
704	4	0	0	4.6120815865027165	CS3220,CS5223,CS4237,CS5233,CS2281,CS6211,CS2100,CS2106,CS4345,CS5250,CS3210,CS4223
705	3	1	9	3.292091960131516	CS6206,CS4243,CS3202,CS5343,CS3218,CS5228,CS3234,CS6243,CS6244,CS3249,CS6208,CS5242,CS6220,CS5246,CS4246,CS6222
706	3	0	1	3.6468955032001467	CS4225,CS1010S,CS6270,CS2107,CS2100,CS4231,CS5226,CS2106,CS6212,CS3210
707	3	0	2	3.1948254117106485	CS5422,CS3237,CS6240,CS3103,CS5223,CS5249,CS5233,CS3281,CS4235,CS1101S,CS2100,CS4222,CS1010S,CS3284,CS2105,CS5321,CS3220,CS5345,CS1231,CS3282,CS6213,CS3245
708	2	1	1	2.862952007632541	CS6270,CS5223,CS6205,CS5233,CS4232,CS4257,CS2113T,CS3271,CS3202,CS2105,CS3882,CS3220,CS4211,CS2113,CS3283,CS4880,CS5229,CS4237,CS6213,CS3233
709	3	0	1	3.3235675979037427	CS4226,CS5229,CS3220,CS3205,CS3234,CS5248,CS4880,CS3217,CS5233,CS4257,CS4221,CS5332,CS4231,CS5344,CS6203
710	3	0	4	3.800749265794504	CS4243,CS6240,CS3244,CS4237,CS5478,CS5271,CS6209,CS6211,BT5110,CS4246,CS4248
711	2	1	1	2.7644528985081225	CS3221,CS3281,CS2113T,CS3202,CS3201,CS5271,CS3226,CS3217,CS3203,CS4218,CS3882,CS4211,CS5272,CS3205,CS4238,CS3216,CS4239,CS2103T,CS2103
712	4	0	2	4.87740591105126	CS4216,CS2107,CS3281,CS4257,CS2113T,CS3271,CS3284,CS3226,CS4271,CS3235,CS3218,CS4218,CS2104,CS5232,CS3283,CS4880,CS4238,CS3219,CS2103,CS5231
713	4	0	5	4.3692538838731565	BT5110,CS5340,CS6220,CS1010,CS6207,CS4248,CS4214,CS5425,CS6215,CS3218,CS4225,CS4243,CS5345,CS3244,CS5478,CS1010FC/X,CS5246,CS6244,CS3240,CS6213,CS3223,CS4278,CS5215,CS5218
714	3	1	7	3.283716212207086	CS6206,CS3247,CS3241,CS4216,CS2107,CS4235,CS4351,CS5332,CS5231,CS6209,CS4271,CS3235,CS6230,CS4243,CS4239,CS5240,CS5476,CS5322,CS5246,CS5218,CS4249
715	3	0	5	3.4805501799588434	CS2104,CS5218,CS5271,CS5214,CS4241,CS5215,CS4212
716	3	1	4	3.3274659380961187	CS5346,CS2107,CS4237,CS5476,CS4257,CS4271,CS2100,CS4239,CS5439
717	4	1	1	4.837698383554332	CS3221,CS6209,CS5331,CS5476,CS4238,CS1281,CS2010,CS6231,CS6211,CS6220,CS4236,CS4271,CS3235,CS1010J,CS2020
718	2	1	7	2.18208324443191	CS5339,CS5249,CS3236,CS3233,CS4238,CS2108,CS6211,CS4257,CS5242,CS4220,CS3245,CS4278,CS4246,CS5218
719	3	1	0	3.2485496870546964	CS5424,CS4226,CS3237,CS5229,CS4344,CS3103,CS6205,CS5248,CS5233,CS3281,CS3282,CS6213,CS2100,CS4231,CS2105
720	1	0	1	1.9359118403053823	CS5424,CS5232,CS4224,CS5238,CS2220,CS5234,CS3236,CS5330,CS3226,CS3233,CS4232,CS4257,CS5236,CS6234,BT5110,CS5344,CS4231
721	4	1	1	4.804025964305709	CS4350,CS5331,CS6231,CS5332,CS5271,CS3234,CS5219,CS6209,CS3203,CS3284,CS6215,CS4211,CS5232,CS4239,CS4212,CS4215,CS6202,CS5230,CS3211,CS3212,CS5218
722	3	0	5	3.192151387662601	CS5424,CS6270,CS5223,CS4237,CS3211,CS5222,CS5248,CS5233,CS6213,CS6211,CS2100,CS4231,CS5214,CS5224,CS5321
723	3	0	2	3.4818213212290905	CS4215,CS2104,CS4225,CS5425,CS4216,CS6202,CS4224,CS5226,CS5322,CS5246,CS6215,CS5215,CS4214
724	3	0	5	3.8394451903769715	CS5339,CS5271,CS3211,CS6211,CS4257,CS4236,CS6231,CS5332,BT5110,CS3212,CS5215,CS5218
725	3	1	2	3.3786223578209693	CS6240,CS3281,CS3271,CS3202,CS3201,CS3234,CS3284,CS3203,CS4246,CS3882,CS4225,CS5345,CS5232,CS2113,CS5272,CS4211,CS3205,CS3282,CS4239,CS2103
726	3	1	3	3.5666241194479418	CS5424,CS5237,CS3241,CS4247,CS4350,CS3240,CS3249,CS4235,CS2102,CS6213,CS2100,CS4221,CS4345,CS4223,CS3282,CS3223
727	3	1	3	3.620008648792779	CS2309,CS1010S,CS2040,CS1010E,CS5238,CS2030,CS1231,CS3242,CS1101S,CS4231,CS1020,CS1010J,CS1020E
728	3	1	0	3.62133225352998	CS4216,CS1280,CS4347,CS3202,CS1010S,CS3201,CS5271,CS3234,CS4271,CS2040C,CS3882,CS5345,CS5232,CS2113,CS3205,CS2108,CS2103T,CS1010FC/X,CS6280
729	3	0	3	3.407027610986369	CS3243,CS5425,CS5345,CS6280,CS5478,CS5215,CS5340,BT5110,CS4278,CS4246,CS6207,CS5344
730	3	1	5	3.469183426654714	CS3247,CS3241,CS4216,CS3103,CS4224,CS3281,CS5233,CS2100,CS5219,CS5222,CS6211,CS6215,CS6204,CS2104,CS3282,CS4231,CS6202,CS4237,CS6243,CS3249,CS6213
731	4	1	4	4.375920417665233	CS3220,CS6270,CS5223,CS4237,CS3211,CS5222,CS3282,CS6213,CS2100,CS5250,CS4345,CS4223,CS3210,CS5224
732	2	0	1	2.1030672944446587	CS4225,CS5237,CS5322,CS3244,CS6280,CS4244,CS3230,CS4232,CS4231,CS4221,BT5110,CS6220,CS4246,CS6222
733	3	0	5	3.3462752128143967	CS2040,CS4344,CS3103,CS1280,CS6205,CS2100,CS1020E,CS2309,CS1010S,CS1010E,CS2040C,CS1231,CS1020,CS2020,CS1010FC/X,CS5248,CS2010,CS5226,BT5110
734	4	0	2	4.665415042625723	CS2104,CS5238,CS4239,CS3236,CS5271,CS3212,CS3225,CS3226,CS5330,CS4232,CS3235,CS6211,CS6234,CS3210,CS3271,CS5224,CS4212,CS4214
735	3	1	0	3.2438850267184622	CS6206,CS4245,CS5244,CS5425,CS6240,CS3245,CS5228,CS4242,CS3284,CS4220,CS2108,CS5340,CS6208,CS5342,CS6220,CS4241,BT5110,CS4248
736	3	0	1	3.879547145526328	CS6206,CS4243,CS3241,CS5237,CS5240,CS3247,CS4247,CS5343,CS2107,CS6243,CS6241,CS3242,CS4240,CS4239,CS3218,CS4249
737	3	1	3	3.841343489617413	CS4215,CS2104,CS4216,CS4211,CS3283,CS6280,CS3211,CS5219,CS3281,CS3203,CS3212,CS5215,CS4212,CS4214
738	3	1	2	3.816344970840122	CS5272,CS2030,CS1231,CS3244,CS6208,CS5242,BT5110,CS5344,CS5215,CS4212,CS4246
739	4	0	5	4.405600813503465	CS2104,CS4216,CS5230,CS3236,CS5219,CS5214,CS3212,CS6215,CS5215,CS4212,CS4214
740	2	0	1	2.916784067283265	CS4344,CS5223,CS6205,CS3281,CS2100,CS4222,CS2113T,CS3202,CS4226,CS3201,CS3284,CS3203,CS6204,CS3220,CS2113,CS3205,CS3282,CS3216,CS4231,CS3219,CS5230,CS5248
741	4	0	6	4.533411762916159	CS2040,CS5339,CS1280,CS4220,CS5344,CS1020E,CS1010S,CS5425,CS5228,CS3236,CS4244,CS2040C,CS3243,CS4239,CS1020,CS2020,CS6222,CS6244,BT5110,CS4278,CS1010J
742	2	0	1	2.5967116949707902	CS6206,CS3241,CS4350,CS4247,CS3240,CS3242,CS4235,CS4351,CS4240
